lat,lon, GPS ALTITUDE (m),gps_speed, GPS ACCURACY (m),gps_heading,GPS SATELLITES IN RANGE,time_ms, DATE (YYYY-MO-DD HH-MI-SS_SSS),accel_x,accel_y,accel_z, GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²),gyro_z,gyro_x,gyro_y, MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T),yaw,pitch,roll,blackout
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,131721,2019-09-04 19:23:31:894,-0.3203,1.4379,10.0407,-0.0091,0.0026,9.8066,-0.0166,0.0184,-0.0013,-20.06,-28.94,15.69,349.67,-84.04,-137.73,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,131820,2019-09-04 19:23:31:993,0.4576,0.442,9.6474,-0.0043,0.0005,9.8066,0.0059,0.0174,-0.0228,-19.81,-28.94,15.75,350.35,-84.09,-137.14,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,131920,2019-09-04 19:23:32:093,-0.874,1.2032,10.0734,-0.0152,-0.0069,9.8066,-0.0215,0.0326,-0.0082,-19.5,-29.44,16.0,353.01,-84.1,-136.21,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132020,2019-09-04 19:23:32:193,0.3915,1.4505,9.7836,0.0002,0.0031,9.8066,-0.0032,0.0278,0.0,-19.94,-29.0,15.81,352.16,-84.15,-135.56,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132121,2019-09-04 19:23:32:294,-0.1491,1.2234,9.7756,0.0085,-0.0029,9.8066,0.0092,0.0165,-0.0143,-19.31,-29.62,15.69,354.0,-84.1,-135.32,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132221,2019-09-04 19:23:32:394,-0.2033,1.7008,10.1227,0.0001,-0.0027,9.8066,0.0058,0.0596,0.0453,-20.56,-29.37,15.75,350.39,-84.05,-135.77,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132322,2019-09-04 19:23:32:495,-0.1756,0.8662,9.3945,0.0025,-0.0008,9.8066,-0.0008,0.0301,-0.0239,-20.06,-28.87,15.69,352.22,-83.96,-135.47,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132421,2019-09-04 19:23:32:594,0.1603,0.9298,10.2251,-0.0003,0.0007,9.8066,-0.0022,0.0081,-0.0144,-20.06,-29.37,15.38,349.78,-83.98,-135.8,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132520,2019-09-04 19:23:32:693,-0.278,0.4379,9.5652,-0.0026,-0.0061,9.8066,0.0106,0.0588,0.0102,-19.69,-28.87,15.38,350.02,-83.95,-135.58,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132620,2019-09-04 19:23:32:793,0.2353,1.4115,9.5744,0.0042,-0.0024,9.8066,-0.0118,0.0642,0.0338,-20.0,-29.0,15.31,348.83,-83.95,-136.62,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132721,2019-09-04 19:23:32:894,-0.5265,0.6393,9.5493,0.0041,0.003,9.8066,0.0047,0.0532,0.0152,-20.31,-29.56,15.38,349.83,-83.97,-135.71,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132821,2019-09-04 19:23:32:994,-0.5209,1.0886,9.9794,0.0055,-0.0042,9.8066,0.0185,0.0279,-0.0065,-19.75,-29.31,15.0,349.62,-83.9,-135.92,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,132921,2019-09-04 19:23:33:094,0.1901,1.1406,10.4644,0.0067,-0.0017,9.8066,0.0231,-0.023,-0.0493,-19.94,-28.75,15.44,348.77,-83.85,-136.65,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133021,2019-09-04 19:23:33:194,0.0494,0.9534,9.9816,0.0114,-0.0011,9.8066,0.0144,0.0046,-0.0275,-20.06,-28.81,14.75,347.94,-83.8,-137.36,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133120,2019-09-04 19:23:33:293,-0.1462,0.7556,10.3001,-0.0022,0.0016,9.8066,0.0001,-0.0064,-0.0431,-19.81,-29.12,15.25,347.3,-83.74,-137.9,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133221,2019-09-04 19:23:33:394,0.1143,1.213,10.0738,0.0029,-0.0027,9.8066,0.0189,-0.0088,-0.02,-20.12,-29.25,15.25,347.44,-83.76,-137.79,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133320,2019-09-04 19:23:33:493,-0.4556,0.8719,9.8942,0.0031,-0.0049,9.8066,0.0174,0.0404,0.0009,-19.81,-28.87,14.88,347.69,-83.67,-137.54,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133421,2019-09-04 19:23:33:594,-0.2059,1.3783,10.0592,0.0021,-0.0078,9.8066,0.0138,0.0295,0.0184,-19.62,-29.31,15.31,347.43,-83.55,-137.74,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133521,2019-09-04 19:23:33:694,0.0899,1.5616,9.4396,-0.0005,-0.0089,9.8066,0.0132,-0.0231,-0.045,-20.94,-28.62,14.63,345.87,-83.41,-137.77,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133621,2019-09-04 19:23:33:794,-0.1738,1.012,8.7268,-0.0007,0.0078,9.8066,-0.0225,-0.0052,-0.0466,-20.37,-29.06,15.0,347.58,-83.36,-137.56,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133721,2019-09-04 19:23:33:894,-0.93,0.9905,10.3007,-0.0131,0.0076,9.8066,-0.0303,0.0104,-0.0421,-19.87,-29.0,15.13,348.37,-83.54,-136.92,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133820,2019-09-04 19:23:33:993,-0.5544,1.7293,10.0959,0.001,0.0111,9.8066,-0.0073,-0.0112,-0.045,-20.44,-29.0,14.75,349.54,-83.72,-135.94,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,133920,2019-09-04 19:23:34:093,-0.6732,1.4655,10.2571,0.0093,-0.006,9.8066,0.0506,-0.0103,-0.043,-19.87,-29.31,14.81,349.42,-83.72,-136.05,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134021,2019-09-04 19:23:34:194,-0.5689,1.2932,9.929,0.0101,-0.0121,9.8066,0.0448,-0.0012,-0.0008,-20.06,-28.81,15.44,348.1,-83.62,-137.18,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134120,2019-09-04 19:23:34:293,-0.0514,1.4816,10.1817,0.0053,-0.0065,9.8065,0.0139,-0.0121,-0.025,-21.06,-28.12,15.25,345.5,-83.39,-138.15,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134221,2019-09-04 19:23:34:394,-0.5149,1.2034,10.0449,-0.0047,0.0002,9.8066,0.0033,-0.0039,-0.0197,-20.5,-28.94,15.13,346.55,-83.36,-138.44,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134321,2019-09-04 19:23:34:494,-0.6212,1.2917,8.8055,-0.0058,-0.0029,9.8066,-0.003,-0.0165,-0.0146,-20.69,-28.37,15.5,347.34,-83.34,-138.33,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134420,2019-09-04 19:23:34:593,-0.8736,1.0076,9.8064,-0.0044,0.0009,9.8066,-0.0044,-0.0036,-0.0166,-20.5,-29.25,15.44,347.41,-83.36,-137.7,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134520,2019-09-04 19:23:34:693,-0.8661,0.9744,9.7814,-0.0091,-0.0025,9.8066,-0.0051,0.0161,0.0297,-20.37,-29.25,15.69,350.15,-83.4,-137.17,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134621,2019-09-04 19:23:34:794,-0.8151,0.9333,8.9287,-0.0033,-0.0104,9.8066,0.0122,-0.0096,0.009,-21.25,-28.81,14.81,347.44,-83.36,-136.39,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134720,2019-09-04 19:23:34:893,-0.707,0.6335,9.9308,-0.0024,-0.0056,9.8065,0.0027,0.0232,0.0143,-20.87,-29.06,14.44,345.78,-83.25,-135.91,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134820,2019-09-04 19:23:34:993,-0.657,1.1062,9.3595,-0.0104,-0.0038,9.8066,-0.0193,0.007,0.0236,-20.75,-28.81,15.25,348.16,-83.26,-135.75,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,134920,2019-09-04 19:23:35:093,-0.7467,0.7104,9.7268,-0.0065,0.006,9.8066,-0.0155,0.0095,-0.0001,-21.37,-29.12,14.81,349.08,-83.29,-134.96,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,135021,2019-09-04 19:23:35:194,-0.8055,1.3498,10.1309,-0.0001,0.0032,9.8066,0.0115,0.0091,0.0004,-20.87,-29.31,15.56,351.88,-83.38,-134.35,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,135121,2019-09-04 19:23:35:294,-0.4266,0.7261,9.2885,0.0041,-0.0001,9.8066,-0.0036,0.0354,0.0313,-20.94,-28.75,14.94,349.15,-83.38,-134.92,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,135221,2019-09-04 19:23:35:394,-0.6739,0.9228,9.8571,-0.0033,0.0014,9.8066,-0.0071,0.0351,0.0255,-21.12,-29.19,14.69,348.94,-83.41,-135.11,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135321,2019-09-04 19:23:35:494,-0.8469,0.6522,10.0343,0.0007,0.0039,9.8066,-0.001,0.0268,0.0143,-20.56,-29.06,15.94,351.16,-83.46,-134.99,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135420,2019-09-04 19:23:35:593,-0.8433,0.6496,9.2516,0.0065,0.0074,9.8066,0.0044,0.0157,-0.0143,-20.81,-28.5,15.25,348.34,-83.54,-135.71,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135522,2019-09-04 19:23:35:695,-0.6767,1.1756,9.9055,-0.0013,0.0079,9.8066,-0.0116,0.0107,-0.0205,-20.94,-29.12,15.56,350.08,-83.63,-135.96,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135621,2019-09-04 19:23:35:794,0.1911,0.9744,9.8112,0.0012,0.0139,9.8065,-0.0225,0.009,-0.0041,-20.94,-29.12,15.13,347.34,-83.83,-136.61,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135720,2019-09-04 19:23:35:893,-0.8623,1.0859,9.9938,-0.0032,0.012,9.8066,-0.0135,-0.0097,-0.0371,-20.25,-29.37,15.31,349.18,-83.97,-136.32,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135821,2019-09-04 19:23:35:994,-0.9698,1.0882,9.5114,-0.0023,0.0061,9.8066,0.0019,-0.0069,-0.0086,-20.31,-29.0,15.13,349.14,-84.16,-136.4,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,135920,2019-09-04 19:23:36:093,-0.8328,0.9318,10.0379,0.0117,0.0016,9.8066,0.0195,0.0288,0.0168,-20.44,-29.62,14.5,348.69,-84.18,-136.75,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,136023,2019-09-04 19:23:36:196,-0.1029,1.078,9.7659,0.0067,-0.0017,9.8066,0.0129,0.043,0.0454,-20.37,-29.12,15.13,347.56,-84.15,-137.79,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 19,136120,2019-09-04 19:23:36:293,-0.4668,0.9909,9.8584,-0.0044,-0.0081,9.8066,0.0284,-0.0434,-0.0318,-20.62,-28.81,15.19,346.48,-84.11,-137.45,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136221,2019-09-04 19:23:36:394,-0.7414,1.0841,10.0261,-0.0078,0.0074,9.8066,-0.0168,-0.0054,-0.0176,-20.75,-29.06,15.19,346.25,-84.12,-137.65,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136321,2019-09-04 19:23:36:494,-0.628,1.234,9.5943,-0.0028,0.0089,9.8066,-0.0136,-0.0172,-0.0349,-20.81,-28.75,15.06,346.7,-84.29,-137.3,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136420,2019-09-04 19:23:36:593,-1.5039,1.9776,10.4503,0.0029,0.0119,9.8065,0.0046,-0.0037,-0.0297,-20.06,-29.75,14.63,347.99,-84.41,-137.43,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136521,2019-09-04 19:23:36:694,-0.4362,1.0906,9.8913,0.0052,0.0032,9.8066,0.0125,0.0184,0.0054,-20.37,-29.31,15.31,346.61,-84.53,-138.73,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136620,2019-09-04 19:23:36:793,-0.3023,0.4234,9.4675,0.0079,0.0001,9.8065,0.0069,0.0171,0.0007,-20.5,-29.5,14.88,345.69,-84.51,-139.55,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136720,2019-09-04 19:23:36:893,-0.1674,0.0336,8.8874,-0.0092,0.0082,9.8065,-0.0209,-0.0105,-0.0098,-20.12,-29.31,15.06,345.44,-84.58,-139.79,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136820,2019-09-04 19:23:36:993,-0.8395,1.4724,9.6983,-0.012,0.0071,9.8066,-0.0224,0.0225,0.0243,-20.37,-29.12,14.5,346.4,-84.75,-138.98,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,136920,2019-09-04 19:23:37:093,-0.5996,1.3336,10.4806,-0.0036,0.0013,9.8066,0.0085,0.0281,0.014,-20.31,-28.87,14.56,347.8,-84.84,-137.76,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,137020,2019-09-04 19:23:37:193,-0.1703,1.0936,9.6891,0.0088,-0.0036,9.8066,0.028,-0.002,0.0035,-20.37,-28.75,14.44,345.59,-84.81,-137.82,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,137121,2019-09-04 19:23:37:294,-0.844,0.3832,10.0629,-0.0042,-0.002,9.8066,-0.0051,0.0007,-0.0062,-20.56,-29.87,14.63,346.0,-84.74,-138.0,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,137220,2019-09-04 19:23:37:393,-0.0601,0.7757,9.8887,-0.0017,0.0047,9.8066,0.0109,-0.0247,-0.0183,-20.31,-29.19,14.38,345.73,-84.79,-137.68,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137320,2019-09-04 19:23:37:493,-0.8347,1.4167,9.7646,-0.0007,-0.0017,9.8066,0.0046,-0.0007,-0.0001,-20.44,-29.0,14.94,348.18,-84.77,-137.4,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137421,2019-09-04 19:23:37:594,-0.7762,1.1153,9.6259,-0.0002,0.0039,9.8066,0.0013,0.0075,0.009,-21.12,-28.81,14.31,344.33,-84.76,-137.67,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137521,2019-09-04 19:23:37:694,-0.9221,0.5655,10.4039,-0.0049,0.0043,9.8066,-0.0138,0.0327,0.0392,-20.62,-29.56,14.63,346.2,-84.8,-137.85,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137620,2019-09-04 19:23:37:793,0.0336,1.2184,9.8791,0.0003,0.0078,9.8066,-0.0025,0.0008,0.0137,-20.56,-28.69,14.5,346.56,-84.91,-137.59,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137720,2019-09-04 19:23:37:893,-1.0286,0.8832,9.7612,-0.002,0.0065,9.8065,-0.0175,0.0406,0.0164,-20.75,-28.87,14.75,346.8,-84.96,-137.4,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137821,2019-09-04 19:23:37:994,-0.8067,0.9056,9.2557,-0.0045,-0.0018,9.8066,-0.0105,-0.0028,0.005,-20.37,-28.62,14.19,345.96,-85.02,-137.55,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,137921,2019-09-04 19:23:38:094,-0.9191,1.4601,9.5114,-0.004,0.0014,9.8066,0.0085,0.0212,0.0162,-20.5,-29.75,14.25,346.82,-85.06,-136.74,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,138020,2019-09-04 19:23:38:193,-0.4753,1.0992,9.8812,0.0037,-0.0031,9.8066,0.0159,-0.0171,-0.0146,-20.0,-28.5,14.94,348.51,-85.03,-137.21,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,138120,2019-09-04 19:23:38:293,-1.164,0.7452,9.4934,-0.0007,-0.0054,9.8066,0.015,-0.0438,-0.0335,-20.0,-29.37,14.38,346.25,-84.99,-137.28,False
52.40768,-1.490284,138.59,11.77,3,123.03,19 / 19,138221,2019-09-04 19:23:38:394,-0.4241,1.04,9.7605,0.0007,0.0085,9.8066,-0.0375,0.0026,0.0073,-20.75,-29.12,15.38,346.68,-85.01,-137.52,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138321,2019-09-04 19:23:38:494,-1.1806,1.1334,9.6549,-0.0157,0.013,9.8065,-0.0392,0.0107,-0.0042,-20.5,-30.06,15.06,350.81,-85.25,-135.12,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138420,2019-09-04 19:23:38:593,-1.1971,1.5482,9.4944,-0.0078,0.0041,9.8066,-0.0113,0.0284,0.0143,-20.69,-28.69,14.56,351.16,-85.4,-133.56,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138521,2019-09-04 19:23:38:694,-1.2614,1.1883,9.6086,0.0003,0.0029,9.8066,0.0142,0.0215,-0.0218,-20.5,-29.06,14.44,351.15,-85.47,-132.99,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138621,2019-09-04 19:23:38:794,-1.067,1.3803,9.6787,0.0046,-0.0047,9.8066,0.0237,0.0218,0.0162,-20.06,-28.37,14.81,352.27,-85.5,-133.9,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138720,2019-09-04 19:23:38:893,-1.5626,1.2962,9.9732,-0.0068,-0.0019,9.8066,-0.001,0.0127,0.0001,-20.81,-28.81,14.75,350.79,-85.43,-133.89,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138820,2019-09-04 19:23:38:993,-1.5228,1.2483,9.5387,0.0038,0.0009,9.8066,0.0206,0.0284,0.0098,-20.87,-28.62,14.0,349.26,-85.47,-133.43,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,138920,2019-09-04 19:23:39:093,-1.4124,1.0022,9.4917,-0.0074,0.0041,9.8066,-0.0137,0.0289,0.0116,-20.19,-29.19,15.06,353.2,-85.48,-133.03,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,139021,2019-09-04 19:23:39:194,-1.085,1.376,10.1435,-0.0035,0.0037,9.8065,-0.0058,0.0182,0.0118,-20.0,-28.87,14.19,351.79,-85.58,-132.43,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,139121,2019-09-04 19:23:39:294,-1.5558,1.1663,9.7326,-0.0065,0.0001,9.8066,-0.0015,0.0296,0.0063,-20.19,-28.31,14.75,355.07,-85.61,-131.36,False
52.40768,-1.490284,138.59,11.77,3,123.03,18 / 18,139220,2019-09-04 19:23:39:393,-1.1977,1.3275,10.19,0.0078,0.0017,9.8066,0.036,0.0092,-0.0279,-20.25,-28.81,13.81,353.29,-85.66,-131.09,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139321,2019-09-04 19:23:39:494,-0.6761,1.5485,9.77,0.008,-0.0102,9.8065,-0.0019,0.0156,0.0161,-20.44,-28.87,14.13,352.61,-85.66,-131.7,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139420,2019-09-04 19:23:39:593,-1.4163,1.3209,10.1098,-0.009,0.002,9.8066,-0.0075,0.0267,0.0026,-20.5,-28.87,15.06,355.3,-85.62,-131.14,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139521,2019-09-04 19:23:39:694,-0.9404,0.9485,9.9871,-0.0045,0.0054,9.8066,-0.009,0.0353,0.0099,-20.31,-28.94,14.31,354.05,-85.7,-130.4,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139621,2019-09-04 19:23:39:794,-1.3141,0.8419,9.9205,-0.0106,0.0017,9.8066,-0.01,0.0126,-0.0013,-20.75,-28.44,15.31,355.58,-85.78,-129.6,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139721,2019-09-04 19:23:39:894,-0.6377,1.5004,10.2444,-0.0009,0.0086,9.8066,0.013,0.01,-0.0315,-20.75,-29.25,14.81,357.11,-85.88,-128.19,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139821,2019-09-04 19:23:39:994,-1.2334,1.3698,9.9203,-0.0016,-0.0001,9.8066,0.0227,0.0189,-0.0107,-20.81,-28.69,14.56,357.15,-85.96,-128.16,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,139920,2019-09-04 19:23:40:093,-1.196,0.8885,9.5743,-0.0005,0.0016,9.8066,0.004,0.0292,-0.0178,-20.69,-29.56,14.69,356.68,-85.95,-128.57,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140020,2019-09-04 19:23:40:193,-1.4531,1.7347,9.6894,0.0011,0.0131,9.8066,0.001,0.0524,-0.0223,-20.56,-29.25,14.5,356.99,-86.06,-128.31,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140121,2019-09-04 19:23:40:294,-0.9229,1.8017,10.1186,-0.0057,0.0024,9.8066,0.0024,0.0432,-0.0092,-21.12,-28.75,14.38,354.91,-86.17,-128.38,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140221,2019-09-04 19:23:40:394,-0.6465,1.0091,10.1038,-0.0028,0.0071,9.8066,-0.012,0.0576,-0.0129,-20.81,-29.19,14.88,357.77,-86.21,-127.6,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140321,2019-09-04 19:23:40:494,-0.957,1.5268,9.8667,0.0031,0.0059,9.8066,0.0194,0.0587,-0.0139,-20.81,-29.62,13.81,356.18,-86.39,-127.22,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140420,2019-09-04 19:23:40:593,-0.8599,1.2797,9.5301,0.0065,0.0051,9.8066,0.0255,0.0668,-0.0055,-21.06,-28.75,14.44,355.08,-86.47,-128.25,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140521,2019-09-04 19:23:40:694,-0.5176,0.5987,9.5374,-0.0043,0.0048,9.8066,-0.0021,0.0617,-0.0044,-20.62,-29.06,14.0,354.48,-86.47,-128.81,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140621,2019-09-04 19:23:40:794,-1.7534,0.7218,9.3971,-0.0053,0.0061,9.8066,0.014,0.1104,0.0,-20.75,-29.56,13.38,353.33,-86.62,-127.94,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140720,2019-09-04 19:23:40:893,-0.7466,0.7599,9.9165,-0.0047,0.0075,9.8065,-0.0119,0.0778,0.001,-21.12,-28.94,13.69,353.48,-86.71,-129.77,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140821,2019-09-04 19:23:40:994,-0.7484,1.7144,9.6016,-0.003,0.0075,9.8066,-0.0144,0.0752,-0.0153,-20.62,-29.12,13.5,354.62,-86.77,-128.71,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,140920,2019-09-04 19:23:41:093,-0.873,1.2752,9.892,-0.0032,0.0,9.8066,0.0107,0.077,-0.0021,-20.75,-29.5,13.56,356.35,-86.88,-127.1,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141021,2019-09-04 19:23:41:194,-1.7471,1.1968,9.9137,0.001,-0.0011,9.8066,0.0173,0.0769,-0.0096,-21.25,-29.31,12.75,354.76,-86.85,-126.65,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141120,2019-09-04 19:23:41:293,-1.5212,1.2993,9.8138,-0.0079,0.0037,9.8065,0.0013,0.0978,-0.0163,-21.37,-28.44,13.25,353.9,-86.87,-127.48,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141220,2019-09-04 19:23:41:393,-0.7614,1.1569,9.5276,0.0091,0.004,9.8065,0.0139,0.0973,0.0089,-20.81,-29.37,13.63,355.25,-86.91,-128.14,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141321,2019-09-04 19:23:41:494,-0.6803,1.1509,9.9809,0.0089,0.0039,9.8066,0.0245,0.0934,-0.0154,-21.62,-30.19,13.63,353.02,-86.96,-129.02,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141420,2019-09-04 19:23:41:593,-0.5499,1.1786,9.7037,0.0039,-0.0024,9.8066,0.0108,0.0916,0.0042,-21.44,-29.75,13.25,350.64,-86.96,-130.5,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141521,2019-09-04 19:23:41:694,-0.599,1.0993,9.4814,-0.0004,0.0009,9.8066,0.0081,0.0832,-0.0035,-21.62,-28.94,13.63,351.63,-86.92,-130.33,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141621,2019-09-04 19:23:41:794,-0.51,0.9582,9.7238,-0.0096,-0.0006,9.8066,-0.006,0.0855,0.0073,-21.25,-29.25,13.19,352.57,-86.93,-128.71,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141720,2019-09-04 19:23:41:893,-0.9135,0.7411,9.9179,-0.0029,0.0078,9.8065,0.0046,0.0886,-0.0196,-21.62,-29.31,13.0,352.99,-86.97,-127.16,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141820,2019-09-04 19:23:41:993,-0.517,0.6706,9.9618,0.0046,0.005,9.8065,0.016,0.0949,-0.0084,-21.81,-29.31,11.75,350.42,-87.09,-127.62,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,141921,2019-09-04 19:23:42:094,-0.1233,0.6966,9.7258,0.0041,0.0084,9.8066,0.0109,0.0996,-0.0201,-22.19,-29.56,12.19,349.45,-87.14,-128.52,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,142021,2019-09-04 19:23:42:194,0.0245,0.79,9.692,-0.0028,0.0041,9.8066,0.0086,0.0817,-0.0078,-21.12,-28.94,12.5,351.77,-87.23,-129.51,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,142120,2019-09-04 19:23:42:293,-0.372,0.7265,9.8894,-0.0041,0.0043,9.8066,0.0,0.0781,-0.0089,-21.31,-29.94,12.5,353.22,-87.31,-128.15,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,142220,2019-09-04 19:23:42:393,0.0469,0.5448,10.3042,0.0035,0.0047,9.8066,0.0215,0.0839,-0.0158,-21.56,-30.12,11.69,350.27,-87.38,-127.8,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,142321,2019-09-04 19:23:42:494,0.0483,0.3967,9.7349,0.0051,0.0033,9.8066,0.0238,0.087,-0.0153,-21.69,-29.5,11.44,347.24,-87.41,-128.64,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,142421,2019-09-04 19:23:42:594,0.327,0.5088,9.7029,0.0024,0.0032,9.8066,0.0061,0.0736,-0.0099,-21.69,-28.75,10.94,345.48,-87.45,-130.31,False
52.407265,-1.488999,139.85,8.21,3,115.32,18 / 18,142520,2019-09-04 19:23:42:693,0.0685,0.336,9.5704,-0.0056,0.0031,9.8066,-0.0025,0.0822,-0.0082,-21.69,-29.5,11.25,346.25,-87.49,-129.6,False
